Date,PX_LAST
11/11/96,1185.715
11/12/96,1189.663
11/13/96,1186.377
11/14/96,1192.671
11/15/96,1198.194
11/18/96,1196.251
11/19/96,1200.154
11/20/96,1206.48
11/21/96,1206.945
11/22/96,1212.847
11/25/96,1210.07
11/26/96,1210.232
11/27/96,1205.387
11/28/96,1201.561
11/29/96,1202.613
12/2/96,1194.982
12/3/96,1187.901
12/4/96,1185.826
12/5/96,1195.034
12/6/96,1172.313
12/9/96,1178.69
12/10/96,1186.596
12/11/96,1176.704
12/12/96,1170.169
12/13/96,1159.993
12/16/96,1169.392
12/17/96,1169.205
12/18/96,1166.907
12/19/96,1161.113
12/20/96,1172.21
12/23/96,1174.941
12/24/96,1165.145
12/25/96,1165.145
12/26/96,1168.642
12/27/96,1173.766
12/30/96,1178.954
12/31/96,1185.565
1/1/97,1185.565
1/2/97,1173.818
1/3/97,1173.551
1/6/97,1179.13
1/7/97,1173.22
1/8/97,1168.705
1/9/97,1157.333
1/10/97,1139.379
1/13/97,1154.939
1/14/97,1160.213
1/15/97,1163.924
1/16/97,1171.551
1/17/97,1164.97
1/20/97,1150.414
1/21/97,1144.77
1/22/97,1150.965
1/23/97,1147.905
1/24/97,1140.793
1/27/97,1127.457
1/28/97,1126.431
1/29/97,1128.024
1/30/97,1128.078
1/31/97,1142.577
2/3/97,1139.744
2/4/97,1142.279
2/5/97,1141.214
2/6/97,1139.318
2/7/97,1135.472
2/10/97,1151.058
2/11/97,1146.845
2/12/97,1147.903
2/13/97,1150.819
2/14/97,1155.034
2/17/97,1152.085
2/18/97,1148.418
2/19/97,1148.815
2/20/97,1159.755
2/21/97,1164.886
2/24/97,1169.83
2/25/97,1176.003
2/26/97,1167.88
2/27/97,1170.873
2/28/97,1159.752
3/3/97,1153.5
3/4/97,1158.675
3/5/97,1156.33
3/6/97,1156.818
3/7/97,1158.771
3/10/97,1166.53
3/11/97,1170.491
3/12/97,1160.039
3/13/97,1150.589
3/14/97,1153.278
3/17/97,1144.255
3/18/97,1147.671
3/19/97,1150.473
3/20/97,1134.403
3/21/97,1146.071
3/24/97,1138.158
3/25/97,1149.205
3/26/97,1157.639
3/27/97,1163.117
3/28/97,1161.537
3/31/97,1162.395
4/1/97,1141.865
4/2/97,1143.619
4/3/97,1137.862
4/4/97,1132.989
4/7/97,1127.229
4/8/97,1130.505
4/9/97,1128.184
4/10/97,1123.814
4/11/97,1122.01
4/14/97,1112.345
4/15/97,1123.27
4/16/97,1130.372
4/17/97,1136.2
4/18/97,1142.209
4/21/97,1153.49
4/22/97,1150.682
